Source,Target,Type,Id,Label,Weight,event_id,MMNT-EdgeType,Color
20090,20179,Undirected,6512,workshop-workshop,1,,workshop<--->workshop,"#000000"
20090,20181,Undirected,6513,workshop-workshop,1,,workshop<--->workshop,"#000000"
20090,20182,Undirected,6514,workshop-workshop,1,,workshop<--->workshop,"#000000"
20090,20185,Undirected,6515,workshop-workshop,3,,workshop<--->workshop,"#000000"
20090,20187,Undirected,6516,workshop-workshop,3,,workshop<--->workshop,"#000000"
20090,20188,Undirected,6517,workshop-workshop,2,,workshop<--->workshop,"#000000"
20090,20194,Undirected,6518,workshop-workshop,1,,workshop<--->workshop,"#000000"
20090,20206,Undirected,6519,workshop-workshop,4,,workshop<--->workshop,"#000000"
20090,20207,Undirected,6520,workshop-workshop,1,,workshop<--->workshop,"#000000"
20090,20212,Undirected,6521,workshop-workshop,1,,workshop<--->workshop,"#000000"
20090,20215,Undirected,6522,workshop-workshop,4,,workshop<--->workshop,"#000000"
20090,20218,Undirected,6523,workshop-workshop,3,,workshop<--->workshop,"#000000"
20090,20227,Undirected,6524,workshop-workshop,1,,workshop<--->workshop,"#000000"
20090,20232,Undirected,6525,workshop-workshop,2,,workshop<--->workshop,"#000000"
20090,20233,Undirected,6526,workshop-workshop,2,,workshop<--->workshop,"#000000"
20090,20234,Undirected,6527,workshop-workshop,1,,workshop<--->workshop,"#000000"
20090,20236,Undirected,6528,workshop-workshop,3,,workshop<--->workshop,"#000000"
20090,20237,Undirected,6529,workshop-workshop,3,,workshop<--->workshop,"#000000"
20090,20240,Undirected,6530,workshop-workshop,1,,workshop<--->workshop,"#000000"
20090,20243,Undirected,6531,workshop-workshop,1,,workshop<--->workshop,"#000000"
20090,20246,Undirected,6532,workshop-workshop,1,,workshop<--->workshop,"#000000"
20090,20248,Undirected,6533,workshop-workshop,2,,workshop<--->workshop,"#000000"
20090,20251,Undirected,6534,workshop-workshop,3,,workshop<--->workshop,"#000000"
20090,20253,Undirected,6535,workshop-workshop,2,,workshop<--->workshop,"#000000"
20090,20260,Undirected,6536,workshop-workshop,1,,workshop<--->workshop,"#000000"
20090,20261,Undirected,6537,workshop-workshop,1,,workshop<--->workshop,"#000000"
20090,20263,Undirected,6538,workshop-workshop,1,,workshop<--->workshop,"#000000"
20090,20264,Undirected,6539,workshop-workshop,4,,workshop<--->workshop,"#000000"
20091,20092,Undirected,6540,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20093,Undirected,6541,workshop-workshop,2,,workshop<--->workshop,"#000000"
20091,20100,Undirected,6542,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20101,Undirected,6543,workshop-workshop,2,,workshop<--->workshop,"#000000"
20091,20102,Undirected,6544,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20103,Undirected,6545,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20104,Undirected,6546,workshop-workshop,2,,workshop<--->workshop,"#000000"
20091,20105,Undirected,6547,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20111,Undirected,6548,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20112,Undirected,6549,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20113,Undirected,6550,workshop-workshop,2,,workshop<--->workshop,"#000000"
20091,20117,Undirected,6551,workshop-workshop,2,,workshop<--->workshop,"#000000"
20091,20118,Undirected,6552,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20119,Undirected,6553,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20120,Undirected,6554,workshop-workshop,2,,workshop<--->workshop,"#000000"
20091,20130,Undirected,6555,workshop-workshop,2,,workshop<--->workshop,"#000000"
20091,20131,Undirected,6556,workshop-workshop,2,,workshop<--->workshop,"#000000"
20091,20134,Undirected,6557,workshop-workshop,5,,workshop<--->workshop,"#000000"
20091,20137,Undirected,6558,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20139,Undirected,6559,workshop-workshop,2,,workshop<--->workshop,"#000000"
20091,20140,Undirected,6560,workshop-workshop,2,,workshop<--->workshop,"#000000"
20091,20143,Undirected,6561,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20149,Undirected,6562,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20154,Undirected,6563,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20155,Undirected,6564,workshop-workshop,2,,workshop<--->workshop,"#000000"
20091,20157,Undirected,6565,workshop-workshop,2,,workshop<--->workshop,"#000000"
20091,20159,Undirected,6566,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20161,Undirected,6567,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20162,Undirected,6568,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20166,Undirected,6569,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20167,Undirected,6570,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20170,Undirected,6571,workshop-workshop,2,,workshop<--->workshop,"#000000"
20091,20174,Undirected,6572,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20175,Undirected,6573,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20179,Undirected,6574,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20181,Undirected,6575,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20182,Undirected,6576,workshop-workshop,2,,workshop<--->workshop,"#000000"
20091,20185,Undirected,6577,workshop-workshop,2,,workshop<--->workshop,"#000000"
20091,20187,Undirected,6578,workshop-workshop,2,,workshop<--->workshop,"#000000"
20091,20188,Undirected,6579,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20199,Undirected,6580,workshop-workshop,2,,workshop<--->workshop,"#000000"
20091,20200,Undirected,6581,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20202,Undirected,6582,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20206,Undirected,6583,workshop-workshop,2,,workshop<--->workshop,"#000000"
20091,20207,Undirected,6584,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20209,Undirected,6585,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20214,Undirected,6586,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20215,Undirected,6587,workshop-workshop,2,,workshop<--->workshop,"#000000"
20091,20218,Undirected,6588,workshop-workshop,3,,workshop<--->workshop,"#000000"
20091,20223,Undirected,6589,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20226,Undirected,6590,workshop-workshop,2,,workshop<--->workshop,"#000000"
20091,20232,Undirected,6591,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20233,Undirected,6592,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20234,Undirected,6593,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20235,Undirected,6594,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20236,Undirected,6595,workshop-workshop,2,,workshop<--->workshop,"#000000"
20091,20237,Undirected,6596,workshop-workshop,2,,workshop<--->workshop,"#000000"
20091,20240,Undirected,6597,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20242,Undirected,6598,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20248,Undirected,6599,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20251,Undirected,6600,workshop-workshop,3,,workshop<--->workshop,"#000000"
20091,20253,Undirected,6601,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20260,Undirected,6602,workshop-workshop,1,,workshop<--->workshop,"#000000"
20091,20264,Undirected,6603,workshop-workshop,2,,workshop<--->workshop,"#000000"
20091,20265,Undirected,6604,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20093,Undirected,6605,workshop-workshop,3,,workshop<--->workshop,"#000000"
20092,20100,Undirected,6606,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20101,Undirected,6607,workshop-workshop,2,,workshop<--->workshop,"#000000"
20092,20102,Undirected,6608,workshop-workshop,2,,workshop<--->workshop,"#000000"
20092,20103,Undirected,6609,workshop-workshop,2,,workshop<--->workshop,"#000000"
20092,20104,Undirected,6610,workshop-workshop,2,,workshop<--->workshop,"#000000"
20092,20105,Undirected,6611,workshop-workshop,2,,workshop<--->workshop,"#000000"
20092,20108,Undirected,6612,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20110,Undirected,6613,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20113,Undirected,6614,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20115,Undirected,6615,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20116,Undirected,6616,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20117,Undirected,6617,workshop-workshop,3,,workshop<--->workshop,"#000000"
20092,20118,Undirected,6618,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20119,Undirected,6619,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20125,Undirected,6620,workshop-workshop,2,,workshop<--->workshop,"#000000"
20092,20128,Undirected,6621,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20129,Undirected,6622,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20130,Undirected,6623,workshop-workshop,2,,workshop<--->workshop,"#000000"
20092,20131,Undirected,6624,workshop-workshop,2,,workshop<--->workshop,"#000000"
20092,20134,Undirected,6625,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20135,Undirected,6626,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20137,Undirected,6627,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20138,Undirected,6628,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20139,Undirected,6629,workshop-workshop,2,,workshop<--->workshop,"#000000"
20092,20142,Undirected,6630,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20143,Undirected,6631,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20145,Undirected,6632,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20151,Undirected,6633,workshop-workshop,2,,workshop<--->workshop,"#000000"
20092,20152,Undirected,6634,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20155,Undirected,6635,workshop-workshop,2,,workshop<--->workshop,"#000000"
20092,20156,Undirected,6636,workshop-workshop,2,,workshop<--->workshop,"#000000"
20092,20157,Undirected,6637,workshop-workshop,2,,workshop<--->workshop,"#000000"
20092,20161,Undirected,6638,workshop-workshop,2,,workshop<--->workshop,"#000000"
20092,20162,Undirected,6639,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20164,Undirected,6640,workshop-workshop,2,,workshop<--->workshop,"#000000"
20092,20165,Undirected,6641,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20166,Undirected,6642,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20167,Undirected,6643,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20170,Undirected,6644,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20176,Undirected,6645,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20179,Undirected,6646,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20181,Undirected,6647,workshop-workshop,2,,workshop<--->workshop,"#000000"
20092,20182,Undirected,6648,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20184,Undirected,6649,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20185,Undirected,6650,workshop-workshop,2,,workshop<--->workshop,"#000000"
20092,20187,Undirected,6651,workshop-workshop,2,,workshop<--->workshop,"#000000"
20092,20194,Undirected,6652,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20201,Undirected,6653,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20206,Undirected,6654,workshop-workshop,2,,workshop<--->workshop,"#000000"
20092,20207,Undirected,6655,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20212,Undirected,6656,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20213,Undirected,6657,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20215,Undirected,6658,workshop-workshop,2,,workshop<--->workshop,"#000000"
20092,20217,Undirected,6659,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20218,Undirected,6660,workshop-workshop,2,,workshop<--->workshop,"#000000"
20092,20227,Undirected,6661,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20231,Undirected,6662,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20233,Undirected,6663,workshop-workshop,2,,workshop<--->workshop,"#000000"
20092,20234,Undirected,6664,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20236,Undirected,6665,workshop-workshop,3,,workshop<--->workshop,"#000000"
20092,20237,Undirected,6666,workshop-workshop,3,,workshop<--->workshop,"#000000"
20092,20240,Undirected,6667,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20242,Undirected,6668,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20243,Undirected,6669,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20246,Undirected,6670,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20248,Undirected,6671,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20251,Undirected,6672,workshop-workshop,2,,workshop<--->workshop,"#000000"
20092,20253,Undirected,6673,workshop-workshop,3,,workshop<--->workshop,"#000000"
20092,20259,Undirected,6674,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20261,Undirected,6675,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20263,Undirected,6676,workshop-workshop,1,,workshop<--->workshop,"#000000"
20092,20264,Undirected,6677,workshop-workshop,2,,workshop<--->workshop,"#000000"
20093,20100,Undirected,6678,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20101,Undirected,6679,workshop-workshop,2,,workshop<--->workshop,"#000000"
20093,20102,Undirected,6680,workshop-workshop,2,,workshop<--->workshop,"#000000"
20093,20103,Undirected,6681,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20104,Undirected,6682,workshop-workshop,2,,workshop<--->workshop,"#000000"
20093,20105,Undirected,6683,workshop-workshop,2,,workshop<--->workshop,"#000000"
20093,20110,Undirected,6684,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20113,Undirected,6685,workshop-workshop,2,,workshop<--->workshop,"#000000"
20093,20114,Undirected,6686,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20117,Undirected,6687,workshop-workshop,2,,workshop<--->workshop,"#000000"
20093,20120,Undirected,6688,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20123,Undirected,6689,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20128,Undirected,6690,workshop-workshop,2,,workshop<--->workshop,"#000000"
20093,20130,Undirected,6691,workshop-workshop,3,,workshop<--->workshop,"#000000"
20093,20131,Undirected,6692,workshop-workshop,3,,workshop<--->workshop,"#000000"
20093,20134,Undirected,6693,workshop-workshop,2,,workshop<--->workshop,"#000000"
20093,20135,Undirected,6694,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20137,Undirected,6695,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20138,Undirected,6696,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20139,Undirected,6697,workshop-workshop,3,,workshop<--->workshop,"#000000"
20093,20143,Undirected,6698,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20145,Undirected,6699,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20149,Undirected,6700,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20155,Undirected,6701,workshop-workshop,3,,workshop<--->workshop,"#000000"
20093,20161,Undirected,6702,workshop-workshop,2,,workshop<--->workshop,"#000000"
20093,20163,Undirected,6703,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20166,Undirected,6704,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20170,Undirected,6705,workshop-workshop,2,,workshop<--->workshop,"#000000"
20093,20171,Undirected,6706,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20175,Undirected,6707,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20178,Undirected,6708,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20182,Undirected,6709,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20185,Undirected,6710,workshop-workshop,3,,workshop<--->workshop,"#000000"
20093,20187,Undirected,6711,workshop-workshop,3,,workshop<--->workshop,"#000000"
20093,20188,Undirected,6712,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20191,Undirected,6713,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20201,Undirected,6714,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20204,Undirected,6715,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20205,Undirected,6716,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20206,Undirected,6717,workshop-workshop,3,,workshop<--->workshop,"#000000"
20093,20207,Undirected,6718,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20210,Undirected,6719,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20213,Undirected,6720,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20215,Undirected,6721,workshop-workshop,3,,workshop<--->workshop,"#000000"
20093,20218,Undirected,6722,workshop-workshop,3,,workshop<--->workshop,"#000000"
20093,20221,Undirected,6723,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20232,Undirected,6724,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20233,Undirected,6725,workshop-workshop,2,,workshop<--->workshop,"#000000"
20093,20234,Undirected,6726,workshop-workshop,2,,workshop<--->workshop,"#000000"
20093,20236,Undirected,6727,workshop-workshop,3,,workshop<--->workshop,"#000000"
20093,20237,Undirected,6728,workshop-workshop,4,,workshop<--->workshop,"#000000"
20093,20240,Undirected,6729,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20244,Undirected,6730,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20248,Undirected,6731,workshop-workshop,2,,workshop<--->workshop,"#000000"
20093,20251,Undirected,6732,workshop-workshop,3,,workshop<--->workshop,"#000000"
20093,20253,Undirected,6733,workshop-workshop,3,,workshop<--->workshop,"#000000"
20093,20255,Undirected,6734,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20260,Undirected,6735,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20262,Undirected,6736,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20263,Undirected,6737,workshop-workshop,1,,workshop<--->workshop,"#000000"
20093,20264,Undirected,6738,workshop-workshop,3,,workshop<--->workshop,"#000000"
20100,20101,Undirected,6739,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20102,Undirected,6740,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20103,Undirected,6741,workshop-workshop,2,,workshop<--->workshop,"#000000"
20100,20104,Undirected,6742,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20105,Undirected,6743,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20113,Undirected,6744,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20117,Undirected,6745,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20125,Undirected,6746,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20130,Undirected,6747,workshop-workshop,2,,workshop<--->workshop,"#000000"
20100,20131,Undirected,6748,workshop-workshop,2,,workshop<--->workshop,"#000000"
20100,20134,Undirected,6749,workshop-workshop,2,,workshop<--->workshop,"#000000"
20100,20137,Undirected,6750,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20139,Undirected,6751,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20141,Undirected,6752,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20142,Undirected,6753,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20143,Undirected,6754,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20149,Undirected,6755,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20155,Undirected,6756,workshop-workshop,2,,workshop<--->workshop,"#000000"
20100,20161,Undirected,6757,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20166,Undirected,6758,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20170,Undirected,6759,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20180,Undirected,6760,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20182,Undirected,6761,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20185,Undirected,6762,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20187,Undirected,6763,workshop-workshop,2,,workshop<--->workshop,"#000000"
20100,20190,Undirected,6764,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20193,Undirected,6765,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20199,Undirected,6766,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20206,Undirected,6767,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20207,Undirected,6768,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20209,Undirected,6769,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20215,Undirected,6770,workshop-workshop,2,,workshop<--->workshop,"#000000"
20100,20217,Undirected,6771,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20218,Undirected,6772,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20220,Undirected,6773,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20226,Undirected,6774,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20228,Undirected,6775,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20232,Undirected,6776,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20233,Undirected,6777,workshop-workshop,2,,workshop<--->workshop,"#000000"
20100,20236,Undirected,6778,workshop-workshop,2,,workshop<--->workshop,"#000000"
20100,20237,Undirected,6779,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20240,Undirected,6780,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20248,Undirected,6781,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20250,Undirected,6782,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20251,Undirected,6783,workshop-workshop,2,,workshop<--->workshop,"#000000"
20100,20252,Undirected,6784,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20253,Undirected,6785,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20258,Undirected,6786,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20260,Undirected,6787,workshop-workshop,1,,workshop<--->workshop,"#000000"
20100,20264,Undirected,6788,workshop-workshop,1,,workshop<--->workshop,"#000000"
20101,20102,Undirected,6789,workshop-workshop,2,,workshop<--->workshop,"#000000"
20101,20103,Undirected,6790,workshop-workshop,2,,workshop<--->workshop,"#000000"
20101,20104,Undirected,6791,workshop-workshop,4,,workshop<--->workshop,"#000000"
20101,20105,Undirected,6792,workshop-workshop,2,,workshop<--->workshop,"#000000"
20101,20109,Undirected,6793,workshop-workshop,1,,workshop<--->workshop,"#000000"
20101,20113,Undirected,6794,workshop-workshop,2,,workshop<--->workshop,"#000000"
20101,20120,Undirected,6795,workshop-workshop,1,,workshop<--->workshop,"#000000"
20101,20121,Undirected,6796,workshop-workshop,1,,workshop<--->workshop,"#000000"
20101,20130,Undirected,6797,workshop-workshop,3,,workshop<--->workshop,"#000000"
20101,20131,Undirected,6798,workshop-workshop,3,,workshop<--->workshop,"#000000"
20101,20134,Undirected,6799,workshop-workshop,1,,workshop<--->workshop,"#000000"
20101,20137,Undirected,6800,workshop-workshop,1,,workshop<--->workshop,"#000000"
20101,20138,Undirected,6801,workshop-workshop,1,,workshop<--->workshop,"#000000"
20101,20139,Undirected,6802,workshop-workshop,3,,workshop<--->workshop,"#000000"
20101,20142,Undirected,6803,workshop-workshop,1,,workshop<--->workshop,"#000000"
20101,20143,Undirected,6804,workshop-workshop,1,,workshop<--->workshop,"#000000"
20101,20155,Undirected,6805,workshop-workshop,2,,workshop<--->workshop,"#000000"
20101,20161,Undirected,6806,workshop-workshop,2,,workshop<--->workshop,"#000000"
20101,20166,Undirected,6807,workshop-workshop,1,,workshop<--->workshop,"#000000"
20101,20170,Undirected,6808,workshop-workshop,1,,workshop<--->workshop,"#000000"
20101,20175,Undirected,6809,workshop-workshop,1,,workshop<--->workshop,"#000000"
20101,20181,Undirected,6810,workshop-workshop,1,,workshop<--->workshop,"#000000"
20101,20182,Undirected,6811,workshop-workshop,1,,workshop<--->workshop,"#000000"
20101,20185,Undirected,6812,workshop-workshop,2,,workshop<--->workshop,"#000000"
20101,20187,Undirected,6813,workshop-workshop,2,,workshop<--->workshop,"#000000"
20101,20188,Undirected,6814,workshop-workshop,1,,workshop<--->workshop,"#000000"
20101,20206,Undirected,6815,workshop-workshop,3,,workshop<--->workshop,"#000000"
20101,20207,Undirected,6816,workshop-workshop,1,,workshop<--->workshop,"#000000"
20101,20215,Undirected,6817,workshop-workshop,3,,workshop<--->workshop,"#000000"
20101,20218,Undirected,6818,workshop-workshop,2,,workshop<--->workshop,"#000000"
20101,20232,Undirected,6819,workshop-workshop,1,,workshop<--->workshop,"#000000"
20101,20233,Undirected,6820,workshop-workshop,2,,workshop<--->workshop,"#000000"
20101,20236,Undirected,6821,workshop-workshop,2,,workshop<--->workshop,"#000000"
20101,20237,Undirected,6822,workshop-workshop,2,,workshop<--->workshop,"#000000"
20101,20240,Undirected,6823,workshop-workshop,1,,workshop<--->workshop,"#000000"
20101,20246,Undirected,6824,workshop-workshop,1,,workshop<--->workshop,"#000000"
20101,20248,Undirected,6825,workshop-workshop,1,,workshop<--->workshop,"#000000"
20101,20251,Undirected,6826,workshop-workshop,2,,workshop<--->workshop,"#000000"
20101,20253,Undirected,6827,workshop-workshop,2,,workshop<--->workshop,"#000000"
20101,20263,Undirected,6828,workshop-workshop,1,,workshop<--->workshop,"#000000"
20101,20264,Undirected,6829,workshop-workshop,3,,workshop<--->workshop,"#000000"
20102,20103,Undirected,6830,workshop-workshop,1,,workshop<--->workshop,"#000000"
20102,20104,Undirected,6831,workshop-workshop,2,,workshop<--->workshop,"#000000"
20102,20105,Undirected,6832,workshop-workshop,5,,workshop<--->workshop,"#000000"
20102,20112,Undirected,6833,workshop-workshop,1,,workshop<--->workshop,"#000000"
20102,20113,Undirected,6834,workshop-workshop,1,,workshop<--->workshop,"#000000"
20102,20130,Undirected,6835,workshop-workshop,2,,workshop<--->workshop,"#000000"
20102,20131,Undirected,6836,workshop-workshop,2,,workshop<--->workshop,"#000000"
20102,20134,Undirected,6837,workshop-workshop,1,,workshop<--->workshop,"#000000"
20102,20137,Undirected,6838,workshop-workshop,1,,workshop<--->workshop,"#000000"
20102,20138,Undirected,6839,workshop-workshop,2,,workshop<--->workshop,"#000000"
20102,20139,Undirected,6840,workshop-workshop,5,,workshop<--->workshop,"#000000"
20102,20141,Undirected,6841,workshop-workshop,1,,workshop<--->workshop,"#000000"
20102,20143,Undirected,6842,workshop-workshop,1,,workshop<--->workshop,"#000000"
20102,20149,Undirected,6843,workshop-workshop,1,,workshop<--->workshop,"#000000"
20102,20155,Undirected,6844,workshop-workshop,2,,workshop<--->workshop,"#000000"
20102,20161,Undirected,6845,workshop-workshop,2,,workshop<--->workshop,"#000000"
20102,20165,Undirected,6846,workshop-workshop,1,,workshop<--->workshop,"#000000"
20102,20166,Undirected,6847,workshop-workshop,1,,workshop<--->workshop,"#000000"
20102,20167,Undirected,6848,workshop-workshop,1,,workshop<--->workshop,"#000000"
20102,20168,Undirected,6849,workshop-workshop,1,,workshop<--->workshop,"#000000"
20102,20170,Undirected,6850,workshop-workshop,1,,workshop<--->workshop,"#000000"
20102,20182,Undirected,6851,workshop-workshop,1,,workshop<--->workshop,"#000000"
